# hyperchunk stage completion log v1
# every generation-step completion in the dump dimension, all chunks,
#   in completion order (ChunkStep.apply future continuation)
# columns stageIndex stageName chunkX chunkZ featuresSeq nanos
01 structure_starts -14 -10 47 1429477342519127
01 structure_starts -14 -9 47 1429477342544549
01 structure_starts -14 -8 47 1429477342572207
01 structure_starts -14 -7 47 1429477342603216
01 structure_starts -14 -6 47 1429477342634505
01 structure_starts -14 -5 47 1429477342663838
01 structure_starts -14 -4 47 1429477342690658
01 structure_starts -14 -3 47 1429477342721667
01 structure_starts -14 -2 47 1429477342751280
01 structure_starts -14 -1 47 1429477342781172
01 structure_starts -14 0 47 1429477342811064
01 structure_starts -14 1 47 1429477342837324
01 structure_starts -14 2 47 1429477349290390
01 structure_starts -14 3 47 1429477349325869
01 structure_starts -14 4 47 1429477349354085
01 structure_starts -14 5 47 1429477349384815
01 structure_starts -14 6 47 1429477349425044
01 structure_starts -14 7 47 1429477349455495
01 structure_starts -14 8 47 1429477349485666
01 structure_starts -14 9 47 1429477349517234
11 full 1 -2 47 1429477349611939
02 structure_references -6 -5 47 1429477349741844
02 structure_references -6 -4 47 1429477349803305
02 structure_references -6 -3 47 1429477349875940
02 structure_references -6 -2 47 1429477349945222
09 light 2 -2 47 1429477349997464
02 structure_references -6 -1 47 1429477350059204
09 light 2 -1 47 1429477350087978
09 light 2 0 47 1429477350123737
02 structure_references -6 0 47 1429477350134632
09 light -1 2 47 1429477350152232
09 light 1 0 47 1429477350199724
11 full 1 2 47 1429477350199724
02 structure_references -6 1 47 1429477350208664
03 biomes -6 -5 47 1429477354408367
04 noise 4 3 47 1429477354502792
03 biomes -6 -4 47 1429477354527935
03 biomes -6 -2 47 1429477357937871
03 biomes -6 -3 47 1429477358231205
10 spawn 1 0 47 1429477358353288
03 biomes -6 -1 47 1429477359900414
03 biomes -6 1 47 1429477361427426
10 spawn 2 -2 47 1429477361743668
10 spawn 2 -1 47 1429477361826919
03 biomes -6 0 47 1429477361841446
10 spawn 2 0 47 1429477361895643
11 full 1 0 47 1429477361928608
10 spawn -1 2 47 1429477362139529
05 surface 4 3 47 1429477368101190
06 carvers 4 3 47 1429477369626247
11 full 2 -2 48 1429477369921816
11 full 2 -1 48 1429477370115695
11 full 2 0 48 1429477370340305
11 full -1 2 48 1429477370666045
07 features 3 2 48 1429477373968146
01 structure_starts -14 10 48 1429477376064226
02 structure_references -6 2 48 1429477376223185
01 structure_starts -14 11 48 1429477376362030
02 structure_references -6 3 48 1429477376456176
01 structure_starts -14 -14 48 1429477376560379
01 structure_starts -13 -14 48 1429477376594741
01 structure_starts -12 -14 48 1429477376623237
01 structure_starts -11 -14 48 1429477376650335
01 structure_starts -10 -14 48 1429477376676595
01 structure_starts -9 -14 48 1429477376703415
01 structure_starts -8 -14 48 1429477376729954
01 structure_starts -7 -14 48 1429477376756215
01 structure_starts -6 -14 48 1429477376782475
01 structure_starts -5 -14 48 1429477376808456
01 structure_starts -4 -14 48 1429477376834996
01 structure_starts -3 -14 48 1429477376861256
01 structure_starts -2 -14 48 1429477376887516
01 structure_starts -1 -14 48 1429477376914894
01 structure_starts 0 -14 48 1429477376942551
01 structure_starts 1 -14 48 1429477377061561
01 structure_starts 2 -14 48 1429477377100393
01 structure_starts 3 -14 48 1429477377133917
01 structure_starts 4 -14 48 1429477377167441
08 initialize_light 3 2 48 1429477377962236
01 structure_starts 5 -14 48 1429477380331535
01 structure_starts 6 -14 48 1429477380375395
01 structure_starts 7 -14 48 1429477380410316
01 structure_starts 8 -14 48 1429477380442443
02 structure_references -6 -6 48 1429477380558939
02 structure_references -5 -6 48 1429477380633250
02 structure_references -4 -6 48 1429477380713148
02 structure_references -3 -6 48 1429477380790812
02 structure_references -2 -6 48 1429477380860374
02 structure_references -1 -6 48 1429477380929098
02 structure_references 0 -6 48 1429477381052578
03 biomes -6 3 48 1429477381381112
03 biomes -6 2 48 1429477382103551
03 biomes -6 -6 48 1429477385838389
03 biomes -4 -6 48 1429477386209386
03 biomes -5 -6 48 1429477386241793
03 biomes -3 -6 48 1429477387326290
01 structure_starts 13 13 48 1429477387529109
02 structure_references 5 5 48 1429477387673821
03 biomes -2 -6 48 1429477390404898
01 structure_starts 9 -14 48 1429477390545419
02 structure_references 1 -6 48 1429477390647947
03 biomes 0 -6 48 1429477392147022
01 structure_starts 10 -14 48 1429477392257372
02 structure_references 2 -6 48 1429477392354032
03 biomes -1 -6 48 1429477392512153
01 structure_starts 11 -14 48 1429477392695975
02 structure_references 3 -6 48 1429477392798782
03 biomes 5 5 48 1429477393173132
03 biomes 1 -6 48 1429477395447167
01 structure_starts 12 -14 48 1429477395606965
02 structure_references 4 -6 48 1429477395703066
03 biomes 3 -6 48 1429477396390864
03 biomes 2 -6 48 1429477396735322
01 structure_starts -14 12 48 1429477396811030
02 structure_references -6 4 48 1429477397065812
09 light 2 1 48 1429477398538068
10 spawn 2 1 48 1429477398636405
01 structure_starts -14 13 48 1429477398702335
02 structure_references -6 5 48 1429477398847046
03 biomes 4 -6 48 1429477399163847
01 structure_starts -14 14 48 1429477399222234
01 structure_starts -13 14 48 1429477399252406
01 structure_starts -12 14 48 1429477399292634
01 structure_starts -11 14 48 1429477399326717
01 structure_starts -10 14 48 1429477399360800
01 structure_starts -9 14 48 1429477399392647
01 structure_starts -8 14 48 1429477399420584
01 structure_starts -7 14 48 1429477399447962
01 structure_starts -6 14 48 1429477399475060
01 structure_starts -5 14 48 1429477399501879
01 structure_starts -4 14 48 1429477399528698
01 structure_starts -3 14 48 1429477399555797
01 structure_starts -2 14 48 1429477399583175
01 structure_starts -1 14 48 1429477399611949
01 structure_starts 0 14 48 1429477399639606
11 full 2 1 48 1429477399642679
01 structure_starts 1 14 48 1429477399667543
01 structure_starts 2 14 48 1429477399695759
01 structure_starts 3 14 48 1429477399723695
01 structure_starts 4 14 48 1429477399750794
01 structure_starts 5 14 48 1429477399778172
01 structure_starts 6 14 48 1429477399805270
01 structure_starts 7 14 48 1429477399832927
01 structure_starts 8 14 48 1429477399861143
02 structure_references -6 6 48 1429477399929029
02 structure_references -5 6 48 1429477399988255
02 structure_references -4 6 48 1429477400109220
02 structure_references -3 6 48 1429477400167328
02 structure_references -2 6 48 1429477400220966
02 structure_references -1 6 48 1429477400274884
03 biomes -6 4 48 1429477400289131
02 structure_references 0 6 48 1429477400354503
03 biomes -6 6 48 1429477403568045
03 biomes -5 6 48 1429477403732312
03 biomes -6 5 48 1429477404535488
03 biomes -4 6 48 1429477407135823
03 biomes -3 6 48 1429477408154669
04 noise 4 4 48 1429477408202720
03 biomes -2 6 48 1429477408326479
03 biomes -1 6 48 1429477411428833
03 biomes 0 6 48 1429477412466117
05 surface 4 4 48 1429477412944671
06 carvers 4 4 48 1429477413849536
07 features 3 3 49 1429477417780768
01 structure_starts 9 14 49 1429477418128299
01 structure_starts 10 14 49 1429477418164895
02 structure_references 1 6 49 1429477418275804
02 structure_references 2 6 49 1429477418346762
08 initialize_light 3 3 49 1429477418462979
01 structure_starts 11 14 49 1429477418643449
01 structure_starts 12 14 49 1429477418675296
02 structure_references 3 6 49 1429477418764135
02 structure_references 4 6 49 1429477418824198
09 light 2 2 49 1429477421701384
03 biomes 1 6 49 1429477421913143
10 spawn 2 2 49 1429477422079645
03 biomes 3 6 49 1429477422351188
11 full 2 2 49 1429477422500370
03 biomes 2 6 49 1429477423133691
03 biomes 4 6 49 1429477424963536
04 noise -3 5 49 1429477432056907
04 noise -4 5 49 1429477432465060
04 noise -2 5 49 1429477432911486
04 noise -1 5 49 1429477433613811
04 noise 2 5 49 1429477442743757
04 noise 0 5 49 1429477442975910
04 noise 1 5 49 1429477443714832
04 noise -5 -4 49 1429477444225512
04 noise -5 -2 49 1429477452721577
04 noise -5 -1 49 1429477453722544
04 noise -5 -3 49 1429477454940578
04 noise -5 0 49 1429477454955943
01 structure_starts 13 14 49 1429477455295093
02 structure_references 5 6 49 1429477455430585
01 structure_starts 13 -14 49 1429477455723081
02 structure_references 5 -6 49 1429477455866116
03 biomes 5 6 49 1429477459390033
01 structure_starts 14 -14 49 1429477459549551
01 structure_starts 14 -13 49 1429477459577487
01 structure_starts 14 -12 49 1429477459602630
01 structure_starts 14 -11 49 1429477459628053
03 biomes 5 -6 49 1429477460885477
01 structure_starts 14 -10 49 1429477461829174
01 structure_starts 14 -9 49 1429477461863256
01 structure_starts 14 -8 49 1429477461888120
01 structure_starts 14 -7 49 1429477461913263
01 structure_starts 14 -6 49 1429477461937847
01 structure_starts 14 -5 49 1429477461962431
01 structure_starts 14 -4 49 1429477461986736
01 structure_starts 14 -3 49 1429477462047358
01 structure_starts 14 -2 49 1429477462074457
01 structure_starts 14 -1 49 1429477462110774
01 structure_starts 14 0 49 1429477462135358
01 structure_starts 14 1 49 1429477462159943
01 structure_starts 14 2 49 1429477462184527
01 structure_starts 14 3 49 1429477462209670
01 structure_starts 14 4 49 1429477462234254
01 structure_starts 14 5 49 1429477462258838
01 structure_starts 14 6 49 1429477462291524
01 structure_starts 14 7 49 1429477462318902
01 structure_starts 14 8 49 1429477462344045
02 structure_references 6 -6 49 1429477462537924
02 structure_references 6 -5 49 1429477462601061
02 structure_references 6 -4 49 1429477462660007
02 structure_references 6 -3 49 1429477462715601
02 structure_references 6 -2 49 1429477462770077
02 structure_references 6 -1 49 1429477462827347
02 structure_references 6 0 49 1429477462885176
04 noise -5 2 49 1429477462936300
04 noise -5 1 49 1429477463162306
03 biomes 6 -3 49 1429477466318858
03 biomes 6 -6 49 1429477466764725
03 biomes 6 -5 49 1429477466916979
03 biomes 6 -4 49 1429477468495395
01 structure_starts 14 9 49 1429477468687878
02 structure_references 6 1 49 1429477468799345
03 biomes 6 -2 49 1429477469343549
01 structure_starts 14 10 49 1429477469566203
01 structure_starts 14 11 49 1429477469594978
02 structure_references 6 2 49 1429477469667333
02 structure_references 6 3 49 1429477469724883
03 biomes 6 -1 49 1429477471646359
03 biomes 6 0 49 1429477471804759
03 biomes 6 1 49 1429477472184417
01 structure_starts 14 12 49 1429477472227719
02 structure_references 6 4 49 1429477472381649
01 structure_starts 14 13 49 1429477472582792
02 structure_references 6 5 49 1429477472662691
03 biomes 6 2 49 1429477472816063
03 biomes 6 3 49 1429477476459269
03 biomes 6 4 49 1429477476905695
03 biomes 6 5 49 1429477477713620
04 noise -5 -5 49 1429477483773059
04 noise -3 -5 49 1429477487146957
04 noise -4 -5 49 1429477487612939
04 noise -2 -5 49 1429477488918135
04 noise -1 -5 49 1429477495889702
04 noise 0 -5 49 1429477496928942
04 noise 1 -5 49 1429477497433756
04 noise 2 -5 49 1429477499535702
04 noise -5 3 49 1429477506345238
04 noise 3 -5 49 1429477507184452
04 noise -5 4 49 1429477507649037
04 noise -5 5 49 1429477508321190
05 surface -3 5 49 1429477509640634
05 surface -2 5 49 1429477512813389
05 surface -1 5 49 1429477516502131
05 surface 0 5 49 1429477520125503
05 surface 1 5 49 1429477524173789
06 carvers -3 5 49 1429477525513906
06 carvers -2 5 49 1429477526314847
06 carvers -1 5 49 1429477527188702
06 carvers 0 5 49 1429477527686252
06 carvers 1 5 49 1429477528746445
07 features -2 4 50 1429477536425925
07 features -1 4 51 1429477545986931
07 features 0 4 52 1429477551733202
05 surface 2 5 52 1429477555345119
06 carvers 2 5 52 1429477556768766
04 noise 3 5 53 1429477562118616
07 features 1 4 53 1429477563884207
05 surface -4 5 53 1429477568395122
06 carvers -4 5 53 1429477569425981
07 features -3 4 54 1429477576498400
05 surface -5 -4 54 1429477580798395
05 surface -5 -3 54 1429477584119492
05 surface -5 -2 54 1429477588450497
08 initialize_light -2 4 54 1429477589558181
08 initialize_light -1 4 54 1429477589617127
08 initialize_light 0 4 54 1429477589664619
08 initialize_light 1 4 54 1429477589700658
08 initialize_light -3 4 54 1429477589726638
05 surface -5 -1 54 1429477593058632
05 surface -5 0 54 1429477596864149
06 carvers -5 -4 54 1429477597815389
06 carvers -5 -3 54 1429477598573866
06 carvers -5 -2 54 1429477599632941
06 carvers -5 -1 54 1429477600442543
06 carvers -5 0 54 1429477601065248
07 features -4 -3 55 1429477607703812
07 features -4 -2 56 1429477613845944
07 features -4 -1 57 1429477621682147
01 structure_starts 14 14 57 1429477622241996
02 structure_references 6 6 57 1429477622395368
08 initialize_light -4 -3 57 1429477622782289
08 initialize_light -4 -2 57 1429477622816372
08 initialize_light -4 -1 57 1429477622843470
03 biomes 6 6 57 1429477628275454
05 surface -5 1 57 1429477628460115
05 surface -5 2 57 1429477632122038
06 carvers -5 1 57 1429477633316326
04 noise 4 -5 57 1429477633563844
04 noise 4 5 57 1429477633692073
06 carvers -5 2 57 1429477634539947
07 features -4 0 58 1429477641827757
07 features -4 1 59 1429477648432517
04 noise 5 -4 59 1429477658691659
04 noise 5 -2 59 1429477660698621
04 noise 5 -3 59 1429477661415473
04 noise 5 -5 59 1429477661948782
04 noise 5 -1 59 1429477670876467
04 noise 5 1 59 1429477671789992
04 noise 5 0 59 1429477672905220
04 noise 5 2 59 1429477673772371
05 surface -5 -5 59 1429477676594521
05 surface -4 -5 59 1429477681044535
04 noise 5 3 59 1429477682225414
04 noise 5 4 59 1429477683297619
05 surface -3 -5 59 1429477685876163
08 initialize_light -4 0 59 1429477686917358
08 initialize_light -4 1 59 1429477686980774
05 surface -2 -5 59 1429477691925824
05 surface -1 -5 59 1429477697144373
06 carvers -5 -5 59 1429477698591207
06 carvers -4 -5 59 1429477699907019
06 carvers -3 -5 59 1429477701060798
06 carvers -2 -5 59 1429477702491429
06 carvers -1 -5 59 1429477703398250
07 features -4 -4 60 1429477713176603
07 features -3 -4 61 1429477719857631
07 features -2 -4 62 1429477724954935
05 surface 0 -5 62 1429477730061179
06 carvers 0 -5 62 1429477730845916
08 initialize_light -4 -4 63 1429477737130245
08 initialize_light -3 -4 63 1429477737168797
08 initialize_light -2 -4 63 1429477737190867
07 features -1 -4 63 1429477737549852
08 initialize_light -1 -4 63 1429477737876430
05 surface 1 -5 63 1429477742406063
06 carvers 1 -5 63 1429477743220973
07 features 0 -4 64 1429477749582126
05 surface 2 -5 64 1429477754165957
06 carvers 2 -5 64 1429477754971647
07 features 1 -4 65 1429477760932190
05 surface -5 3 65 1429477765002826
06 carvers -5 3 65 1429477766454968
07 features -4 2 66 1429477771991155
05 surface 3 -5 66 1429477775443276
06 carvers 3 -5 66 1429477776300090
07 features 2 -4 67 1429477779539613
05 surface -5 4 67 1429477783558007
06 carvers -5 4 67 1429477784932486
08 initialize_light 0 -4 68 1429477787181378
08 initialize_light 1 -4 68 1429477787230547
08 initialize_light -4 2 68 1429477787256248
08 initialize_light 2 -4 68 1429477787310725
07 features -4 3 68 1429477793202265
05 surface -5 5 68 1429477797424875
06 carvers -5 5 68 1429477798664141
07 features -4 4 69 1429477811405166
05 surface 3 5 69 1429477815628615
06 carvers 3 5 69 1429477816947779
07 features 2 4 70 1429477821570161
05 surface 4 -5 70 1429477825744721
06 carvers 4 -5 70 1429477826582818
07 features 3 -4 71 1429477830554837
04 noise 5 5 71 1429477832890333
05 surface 4 5 71 1429477835239798
06 carvers 4 5 71 1429477835956929
07 features 3 4 72 1429477840377610
05 surface 5 -5 72 1429477844888246
08 initialize_light -4 3 72 1429477845509834
08 initialize_light -4 4 72 1429477845571854
09 light -2 3 72 1429477845597835
09 light -1 3 72 1429477845621022
08 initialize_light 2 4 72 1429477845648400
09 light 0 3 72 1429477845672146
09 light -3 -2 72 1429477845705949
08 initialize_light 3 -4 72 1429477845859600
08 initialize_light 3 4 72 1429477846125836
05 surface 5 -4 72 1429477849394971
05 surface 5 -3 72 1429477854179945
05 surface 5 -2 72 1429477860966572
05 surface 5 -1 72 1429477865347024
06 carvers 5 -5 72 1429477866457223
06 carvers 5 -4 72 1429477867411815
06 carvers 5 -3 72 1429477867878635
06 carvers 5 -2 72 1429477868634598
06 carvers 5 -1 72 1429477868933240
07 features 4 -4 73 1429477871763772
07 features 4 -3 74 1429477875857595
07 features 4 -2 75 1429477880341412
05 surface 5 0 75 1429477885975098
08 initialize_light 4 -4 75 1429477887184751
08 initialize_light 4 -3 75 1429477887228611
08 initialize_light 4 -2 75 1429477887255989
05 surface 5 1 75 1429477892371452
06 carvers 5 0 75 1429477893198374
06 carvers 5 1 75 1429477893698717
07 features 4 -1 76 1429477914881611
07 features 4 0 77 1429477918933529
05 surface 5 2 77 1429477924614707
06 carvers 5 2 77 1429477925613998
07 features 4 1 78 1429477928827819
05 surface 5 3 78 1429477933377567
06 carvers 5 3 78 1429477933972057
08 initialize_light 4 -1 79 1429477936867960
08 initialize_light 4 0 79 1429477936930538
08 initialize_light 4 1 79 1429477936960989
07 features 4 2 79 1429477937924241
08 initialize_light 4 2 79 1429477938244673
05 surface 5 4 79 1429477945726642
06 carvers 5 4 79 1429477946613628
07 features 4 3 80 1429477954362670
05 surface 5 5 80 1429477958739210
06 carvers 5 5 80 1429477959364151
07 features 4 4 81 1429477963129161
10 spawn -2 3 81 1429477963289796
10 spawn -1 3 81 1429477963377796
10 spawn 0 3 81 1429477963462165
10 spawn -3 -2 81 1429477963534800
11 full -2 3 81 1429477963754102
11 full -1 3 81 1429477964585773
11 full 0 3 81 1429477964809265
11 full -3 -2 81 1429477965074942
08 initialize_light 4 3 81 1429477976659673
09 light -3 -1 81 1429477976759127
09 light -3 0 81 1429477976785108
09 light -3 -3 81 1429477976809413
09 light -2 -3 81 1429477976846010
09 light -1 -3 81 1429477976870594
09 light 0 -3 81 1429477976898810
09 light -3 1 81 1429477976923673
10 spawn -3 -1 81 1429477977046315
09 light 1 -3 81 1429477977081236
09 light -3 2 81 1429477977106379
09 light -3 3 81 1429477977131242
10 spawn -3 0 81 1429477977140182
08 initialize_light 4 4 81 1429477977161693
10 spawn -3 -3 81 1429477977332665
10 spawn -2 -3 81 1429477977450557
10 spawn -1 -3 81 1429477977563979
10 spawn 0 -3 81 1429477977665668
10 spawn -3 1 81 1429477977769592
10 spawn 1 -3 81 1429477977867650
10 spawn -3 2 81 1429477977966824
10 spawn -3 3 81 1429477978095053
11 full -3 -1 81 1429477979162788
11 full -3 0 81 1429477979379017
09 light 1 3 81 1429477979441036
10 spawn 1 3 81 1429477979530154
11 full -3 -3 81 1429477979614243
11 full -2 -3 81 1429477979789126
11 full -1 -3 81 1429477980045584
11 full 0 -3 81 1429477980317965
11 full -3 1 81 1429477980536429
11 full 1 -3 81 1429477980669127
11 full -3 2 81 1429477980964417
11 full -3 3 81 1429477981248252
11 full 1 3 81 1429477983607215
09 light 2 -3 81 1429477990870161
09 light 2 3 81 1429477990966263
09 light 3 -3 81 1429477991051749
09 light 3 -2 81 1429477991086669
09 light 3 -1 81 1429477991133044
10 spawn 2 -3 81 1429477991144498
09 light 3 0 81 1429477991162377
09 light 3 1 81 1429477991191431
09 light 3 2 81 1429477991235850
10 spawn 2 3 81 1429477991256524
10 spawn 3 -3 81 1429477991372460
10 spawn 3 -2 81 1429477991528346
10 spawn 3 -1 81 1429477991704905
10 spawn 3 0 81 1429477991817490
10 spawn 3 1 81 1429477991912474
10 spawn 3 2 81 1429477992047966
09 light 3 3 81 1429477993774166
10 spawn 3 3 81 1429477993871944
11 full 2 -3 81 1429477996583745
11 full 2 3 81 1429477996938260
11 full 3 -3 81 1429477997124038
11 full 3 -2 81 1429477997218743
11 full 3 -1 81 1429477997385804
11 full 3 0 81 1429477997504534
11 full 3 1 81 1429477997617677
11 full 3 2 81 1429477997762947
11 full 3 3 81 1429477998317488
